"","Econ","optimalstart","month","solar","Econ:optimalstart","Econ:month","optimalstart:month","Econ:solar","optimalstart:solar","month:solar","Econ:optimalstart:month","Econ:optimalstart:solar","Econ:month:solar","optimalstart:month:solar","Econ:optimalstart:month:solar","s(temperature):occ0","s(temperature):occ1","s(hours2)","s(prev_week):dayFriday","s(prev_week):dayMonday","s(prev_week):daySaturday","s(prev_week):daySunday","s(prev_week):dayThursday","s(prev_week):dayTuesday","s(prev_week):dayWednesday"
"1510",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-34.2817748737647,0,-71.2017583343946,0,0,0,0,0,0,-63.1625684064414
"1511",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-35.6301914892027,0,-90.5343015525562,0,0,0,0,0,0,-61.4533662060291
"1512",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-27.7771845773119,0,-100.759145921906,0,0,0,0,-48.9575446086254,0,0
"1513",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-20.2524994392153,0,-99.6361673072268,0,0,0,0,-48.0693267286154,0,0
"1514",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-20.2524994392153,0,-84.9280009282796,0,0,0,0,-49.6976685712645,0,0
"1515",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-27.7771845773119,0,-54.6569854806607,0,0,0,0,-47.718884642376,0,0
"1516",0,34.0069763297478,6.93938663243733,0,0,0,-30.95047073308,0,0,0,0,0,0,0,0,-27.7771845773119,0,-12.4738507770926,0,0,0,0,-45.2393294943726,0,0
"1517",-12.0549581919374,34.0069763297478,6.93938663243733,0,32.6761905995361,-11.3235386416456,-30.95047073308,0,0,0,12.4296122600744,0,0,0,0,-30.2430112125529,0,32.527418367913,0,0,0,0,-43.4697260772168,0,0
"1518",-12.0549581919374,34.0069763297478,6.93938663243733,0,32.6761905995361,-11.3235386416456,-30.95047073308,0,0,0,12.4296122600744,0,0,0,0,-34.2817748737647,0,71.0301738722492,0,0,0,0,130.209601609335,0,0
"1519",-12.0549581919374,34.0069763297478,6.93938663243733,4.84776780383462,32.6761905995361,-11.3235386416456,-30.95047073308,16.4781746064935,38.8847822454594,3.80224668757284,12.4296122600744,-8.5187909891962,6.68494297147737,-13.5434745335051,7.30422465180948,0,-79.4839348213479,93.7535969188157,0,0,0,0,147.641930263926,0,0
"1520",-12.0549581919374,34.0069763297478,6.93938663243733,4.84776780383462,32.6761905995361,-11.3235386416456,-30.95047073308,16.4781746064935,38.8847822454594,3.80224668757284,12.4296122600744,-8.5187909891962,6.68494297147737,-13.5434745335051,7.30422465180948,0,-81.0106054853723,96.7089838329673,0,0,0,0,103.426074359603,0,0
"1521",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-82.3445981485758,86.7453200996447,0,0,0,0,62.9642581155064,0,0
"1522",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-79.5727104754529,72.0386010188477,0,0,0,0,35.6269943107911,0,0
"1523",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,0,-74.5042433556583,60.764821890576,0,0,0,0,29.4544291032014,0,0
"1524",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,0,-74.5042433556583,59.1362739853058,0,0,0,0,22.3460078002966,0,0
"1525",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-82.074250097861,64.201942565294,0,0,0,0,21.9655073944784,0,0
"1526",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-81.9798673661724,70.3401397462943,0,0,0,0,20.3481064940051,0,0
"1527",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-81.0106054853723,71.9288675018723,0,0,0,0,27.5072866620739,0,0
"1528",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-74.9955082728146,63.7909370876704,0,0,0,0,33.4175219586593,0,0
"1529",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-65.5992229582022,45.9200676634747,0,0,0,0,38.9702426525986,0,0
"1530",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-65.5992229582022,21.6460480046472,0,0,0,0,25.2387993806929,0,0
"1531",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-25.199798752392,0,-5.64573195319032,0,0,0,0,35.6386760953848,0,0
"1532",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-20.2524994392153,0,-32.5829535532258,0,0,0,0,3.07287654969055,0,0
"1533",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-16.2273124761214,0,-56.3508666075487,0,0,0,0,-48.9491002572778,0,0
"1534",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-25.199798752392,0,-74.8889860006769,0,0,0,0,-50.5763089479042,0,0
"1535",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-25.199798752392,0,-86.1903665751323,0,0,0,0,-47.6017428851809,0,0
"1536",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-22.6515279973668,0,-88.2488232154267,-57.8333175347028,0,0,0,0,0,0
"1537",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-20.2524994392153,0,-79.9993284271805,-60.8940726114182,0,0,0,0,0,0
"1538",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-18.0911644948201,0,-63.1524805609368,-47.6885337993416,0,0,0,0,0,0
"1539",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-20.2524994392153,0,-39.9280467222701,-58.8114526701858,0,0,0,0,0,0
"1540",0,34.0069763297478,6.93938663243733,0,0,0,-30.95047073308,0,0,0,0,0,0,0,0,-22.6515279973668,0,-12.5457940167553,-48.524350399023,0,0,0,0,0,0
"1541",-12.0549581919374,34.0069763297478,6.93938663243733,0,32.6761905995361,-11.3235386416456,-30.95047073308,0,0,0,12.4296122600744,0,0,0,0,-22.6515279973668,0,16.6364331236761,-34.1461037383482,0,0,0,0,0,0
"1542",-12.0549581919374,34.0069763297478,6.93938663243733,0,32.6761905995361,-11.3235386416456,-30.95047073308,0,0,0,12.4296122600744,0,0,0,0,-22.6515279973668,0,44.3049393566478,185.976970972769,0,0,0,0,0,0
"1543",-12.0549581919374,34.0069763297478,6.93938663243733,4.84776780383462,32.6761905995361,-11.3235386416456,-30.95047073308,16.4781746064935,38.8847822454594,3.80224668757284,12.4296122600744,-8.5187909891962,6.68494297147737,-13.5434745335051,7.30422465180948,0,-65.5992229582022,66.7416576190036,187.337934134959,0,0,0,0,0,0
"1544",-12.0549581919374,34.0069763297478,6.93938663243733,4.84776780383462,32.6761905995361,-11.3235386416456,-30.95047073308,16.4781746064935,38.8847822454594,3.80224668757284,12.4296122600744,-8.5187909891962,6.68494297147737,-13.5434745335051,7.30422465180948,0,-24.0448618922102,80.2270755191289,165.330655584128,0,0,0,0,0,0
"1545",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-24.0448618922102,81.2754092856222,69.3589693905966,0,0,0,0,0,0
"1546",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-11.0263234998226,70.9173570560485,69.5597987224905,0,0,0,0,0,0
"1547",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-11.0263234998226,54.2687571375941,73.4985535415876,0,0,0,0,0,0
"1548",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,0,12.211789029557,36.5926355399705,73.921462798082,0,0,0,0,0,0
"1549",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,0,30.0686523348788,23.1268779569133,73.915882829418,0,0,0,0,0,0
"1550",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,0,49.3022140861179,16.2521983118184,73.6177809272753,0,0,0,0,0,0
"1551",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,0,49.3022140861179,12.8969793605016,73.7858834331394,0,0,0,0,0,0
"1552",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,0,49.3022140861179,9.37645669244376,73.9166593785324,0,0,0,0,0,0
"1553",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,0,59.2144112992893,2.00586589712563,73.6520506765919,0,0,0,0,0,0
"1554",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,0,79.0829788169095,-11.7957453784343,-56.7013580940982,0,0,0,0,0,0
"1555",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,24.01005926904,0,-29.8409024355521,-63.138018500103,0,0,0,0,0,0
"1556",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,19.0840482424899,0,-48.6547789857677,-54.6595747651036,0,0,0,0,0,0
"1557",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,19.0840482424899,0,-64.7625286244955,-56.2371867191054,0,0,0,0,0,0
"1558",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,24.01005926904,0,-74.9288838268156,-55.1521388316873,0,0,0,0,0,0
"1559",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,29.0392952112223,0,-78.4596249382833,-39.0208435413471,0,0,0,0,0,0
"1560",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,34.0980618101494,0,-76.1910108265441,0,0,-53.2886463485408,0,0,0,0
"1561",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,24.01005926904,0,-68.9803333473075,0,0,-54.3114202287564,0,0,0,0
"1562",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,14.3459729834834,0,-57.6759064667634,0,0,-53.3085453636489,0,0,0,0
"1563",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-3.78179432671928,0,-42.7972837441296,0,0,-55.3238620012739,0,0,0,0
"1564",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-10.5906491604997,0,-24.4483091374733,0,0,-54.0941092853742,0,0,0,0
"1565",-12.0549581919374,0,6.93938663243733,0,0,-11.3235386416456,0,0,0,0,0,0,0,0,0,-12.5292013726589,0,-2.70615815227697,0,0,-54.8099689692036,0,0,0,0
"1566",-12.0549581919374,0,6.93938663243733,0,0,-11.3235386416456,0,0,0,0,0,0,0,0,0,-18.0911644948201,0,22.3499140713392,0,0,-33.6063745267751,0,0,0,0
"1567",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-61.9546136446053,49.2317581558386,0,0,257.020741398611,0,0,0,0
"1568",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-74.9955082728146,72.5947336140621,0,0,265.086977033041,0,0,0,0
"1569",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-79.4839348213479,86.4402962803824,0,0,157.787596484531,0,0,0,0
"1570",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-81.0106054853723,84.7699019891721,0,0,96.2864943479875,0,0,0,0
"1571",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-81.0106054853723,63.1598723638577,0,0,73.6883395499145,0,0,0,0
"1572",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-79.4839348213479,27.2438988302388,0,0,67.6406351211142,0,0,0,0
"1573",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-74.9955082728146,-13.3888228036104,0,0,18.8855243183099,0,0,0,0
"1574",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,-22.6515279973668,0,-49.1396309698018,0,0,-55.3676647249386,0,0,0,0
"1575",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,-18.0911644948201,0,-70.8704854336673,0,0,-57.1623973731256,0,0,0,0
"1576",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,-18.0911644948201,0,-77.4198210742838,0,0,-62.4288285776212,0,0,0,0
"1577",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,-16.2273124761214,0,-74.3729121409722,0,0,-61.3239615899912,0,0,0,0
"1578",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,-18.0911644948201,0,-67.5275641199162,0,0,-54.1892249713805,0,0,0,0
"1579",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-20.2524994392153,0,-62.6504029134435,0,0,-53.2627120977487,0,0,0,0
"1580",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-20.2524994392153,0,-62.7045624046962,0,0,-53.2623191697868,0,0,0,0
"1581",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-18.0911644948201,0,-65.6645601882905,0,0,-53.8025206728959,0,0,0,0
"1582",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-14.6886089647572,0,-68.9906732692072,0,0,-53.4938706367746,0,0,0,0
"1583",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-13.4689171511861,0,-70.1431786524275,0,0,-53.5345792016011,0,0,0,0
"1584",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-14.6886089647572,0,-70.1431786524275,0,0,0,-34.4218353000245,0,0,0
"1585",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-14.6886089647572,0,-67.2828050022028,0,0,0,-38.3513566954364,0,0,0
"1586",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-13.4689171511861,0,-61.3720876198649,0,0,0,-35.6610803663402,0,0,0
"1587",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-16.2273124761214,0,-54.0740134660163,0,0,0,-40.3906755522818,0,0,0
"1588",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-22.6515279973668,0,-47.0515695012593,0,0,0,-30.651956545589,0,0,0
"1589",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-34.2817748737647,0,-41.8564923382019,0,0,0,-36.9312557932382,0,0,0
"1590",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-36.252857657772,0,-38.9612858153493,0,0,0,-33.8218234854208,0,0,0
"1591",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,-34.1013208488729,0,-38.2319488219283,0,0,0,-40.8818583260479,0,0,0
"1592",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,-31.0165527023841,0,-39.5277348839561,0,0,0,-36.4049084234472,0,0,0
"1593",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,-29.5652350727522,0,-42.7014355531773,0,0,0,-47.5836830096443,0,0,0
"1594",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,-28.4299494815546,0,-47.4007059361009,0,0,0,-38.1020334851089,0,0,0
"1595",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,-29.5652350727522,0,-53.0306778389834,0,0,0,-47.3622591422919,0,0,0
"1596",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,-29.5652350727522,0,-58.9824779587688,0,0,0,-35.2412262800029,0,0,0
"1597",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,-18.0911644948201,0,-64.6470084801529,0,0,0,-38.5669885015608,0,0,0
"1598",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,-12.5292013726589,0,-69.3213535322049,0,0,0,-33.3258256031958,0,0,0
"1599",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,-10.5906491604997,0,-72.06405298051,0,0,0,-46.5719670515378,0,0,0
"1600",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,-8.94280348513772,0,-71.896293465395,0,0,0,-51.0277571147265,0,0,0
"1601",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,-7.66671821727024,0,-67.8392616271869,0,0,0,-49.2171832097882,0,0,0
"1602",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,-5.96433914892157,0,-59.4479986487469,0,0,0,-56.0098883022412,0,0,0
"1603",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-5.96433914892157,0,-49.4260297556306,0,0,0,-51.9677730176661,0,0,0
"1604",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-3.78179432671928,0,-41.62711775939,0,0,0,-42.7939571177534,0,0,0
"1605",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,2.103930132351,0,-39.9067233094005,0,0,0,-51.9235749145681,0,0,0
"1606",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,5.77953607737635,0,-47.68214164687,0,0,0,-46.5026147099364,0,0,0
"1607",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,2.103930132351,0,-61.5405166763552,0,0,0,-47.4566818194962,0,0,0
"1608",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-3.78179432671928,0,-72.6674251341344,0,-59.565961522682,0,0,0,0,0
"1609",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-11.1912359671213,0,-72.1009361118854,0,-49.2807523359912,0,0,0,0,0
"1610",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-13.4689171511861,0,-50.9862779593141,0,-56.920469017266,0,0,0,0,0
"1611",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-18.0911644948201,0,-8.26618941107945,0,-42.001137450418,0,0,0,0,0
"1612",0,34.0069763297478,6.93938663243733,0,0,0,-30.95047073308,0,0,0,0,0,0,0,0,-25.199798752392,0,44.1704129376362,0,-50.2289408363262,0,0,0,0,0
"1613",-12.0549581919374,34.0069763297478,6.93938663243733,0,32.6761905995361,-11.3235386416456,-30.95047073308,0,0,0,12.4296122600744,0,0,0,0,-32.4530262404633,0,93.2140015681739,0,135.035551266622,0,0,0,0,0
"1614",-12.0549581919374,34.0069763297478,6.93938663243733,0,32.6761905995361,-11.3235386416456,-30.95047073308,0,0,0,12.4296122600744,0,0,0,0,-35.6301914892027,0,125.755113776906,0,191.482947157656,0,0,0,0,0
"1615",-12.0549581919374,34.0069763297478,6.93938663243733,4.84776780383462,32.6761905995361,-11.3235386416456,-30.95047073308,16.4781746064935,38.8847822454594,3.80224668757284,12.4296122600744,-8.5187909891962,6.68494297147737,-13.5434745335051,7.30422465180948,0,-81.9798673661724,132.832189595381,0,176.450573053592,0,0,0,0,0
"1616",-12.0549581919374,34.0069763297478,6.93938663243733,4.84776780383462,32.6761905995361,-11.3235386416456,-30.95047073308,16.4781746064935,38.8847822454594,3.80224668757284,12.4296122600744,-8.5187909891962,6.68494297147737,-13.5434745335051,7.30422465180948,0,-81.9798673661724,120.847748120401,0,119.126729978773,0,0,0,0,0
"1617",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-77.4579506551334,99.7608388394876,0,84.3840139423143,0,0,0,0,0
"1618",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-65.5992229582022,79.530511240165,0,62.7679556948276,0,0,0,0,0
"1619",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-58.0984254797471,69.0872116496142,0,40.0987303168454,0,0,0,0,0
"1620",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-35.3339442073648,68.2146670132378,0,42.4170472121122,0,0,0,0,0
"1621",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-24.0448618922102,71.9034712833006,0,33.2012309777221,0,0,0,0,0
"1622",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,0,-3.7870573309297,75.1020435315744,0,17.2858194366904,0,0,0,0,0
"1623",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-11.0263234998226,72.8684396382872,0,12.2154936950315,0,0,0,0,0
"1624",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,0,-3.7870573309297,63.3036444961488,0,20.9705168669006,0,0,0,0,0
"1625",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,0,-3.7870573309297,47.8728687684656,0,33.0839090155854,0,0,0,0,0
"1626",0,0,6.93938663243733,4.84776780383462,0,0,0,0,0,3.80224668757284,0,0,0,0,0,0,3.96115951842451,28.2154223097501,0,13.1267797162612,0,0,0,0,0
"1627",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-5.96433914892157,0,5.97067526953578,0,35.3421954924683,0,0,0,0,0
"1628",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-5.96433914892157,0,-17.2051329566245,0,-9.17123359104104,0,0,0,0,0
"1629",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-7.66671821727024,0,-39.6158875730506,0,-69.2026791028821,0,0,0,0,0
"1630",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-9.8806903696257,0,-59.5597135880145,0,-74.0899364357444,0,0,0,0,0
"1631",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-9.8806903696257,0,-75.334736009788,0,-72.1888879964715,0,0,0,0,0
"1632",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-8.94280348513772,0,-85.168337632377,0,0,0,0,0,-58.0944703728528,0
"1633",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-7.66671821727024,0,-86.9022650215159,0,0,0,0,0,-58.2799480324957,0
"1634",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-7.66671821727024,0,-78.2475034316207,0,0,0,0,0,-60.5686723608681,0
"1635",0,0,6.93938663243733,0,0,0,0,0,0,0,0,0,0,0,0,-7.66671821727024,0,-56.9149325193996,0,0,0,0,0,-58.1609623640456,0
"1636",0,34.0069763297478,6.93938663243733,0,0,0,-30.95047073308,0,0,0,0,0,0,0,0,-7.66671821727024,0,-21.0830018202225,0,0,0,0,0,-56.5336583690325,0
"1637",0,34.0069763297478,6.93938663243733,0,0,0,-30.95047073308,0,0,0,0,0,0,0,0,-8.94280348513772,0,24.4827658204104,0,0,0,0,0,-54.1364471074099,0
"1638",0,34.0069763297478,6.93938663243733,0,0,0,-30.95047073308,0,0,0,0,0,0,0,0,-8.94280348513772,0,70.1475456174989,0,0,0,0,0,104.075997961804,0
"1639",-12.0549581919374,34.0069763297478,6.93938663243733,4.84776780383462,32.6761905995361,-11.3235386416456,-30.95047073308,16.4781746064935,38.8847822454594,3.80224668757284,12.4296122600744,-8.5187909891962,6.68494297147737,-13.5434745335051,7.30422465180948,0,-11.0263234998226,106.162359983635,0,0,0,0,0,135.323735079507,0
"1640",-12.0549581919374,34.0069763297478,6.93938663243733,4.84776780383462,32.6761905995361,-11.3235386416456,-30.95047073308,16.4781746064935,38.8847822454594,3.80224668757284,12.4296122600744,-8.5187909891962,6.68494297147737,-13.5434745335051,7.30422465180948,0,-11.0263234998226,122.89872598979,0,0,0,0,0,111.946550166258,0
"1641",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-17.7702298884872,117.957840209751,0,0,0,0,0,66.5150213796171,0
"1642",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-24.0448618922102,100.146902446666,0,0,0,0,0,45.7905173486233,0
"1643",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-24.0448618922102,79.2370697707248,0,0,0,0,0,22.4063337271976,0
"1644",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-35.3339442073648,64.9991118661951,0,0,0,0,0,11.8691028498334,0
"1645",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-24.0448618922102,63.8679698262647,0,0,0,0,0,14.6932627018013,0
"1646",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-24.0448618922102,70.8330740079754,0,0,0,0,0,1.41236228956968,0
"1647",-12.0549581919374,0,6.93938663243733,4.84776780383462,0,-11.3235386416456,0,16.4781746064935,0,3.80224668757284,0,0,6.68494297147737,0,0,0,-35.3339442073648,78.4310723847658,0,0,0,0,0,2.68970844181543,0
