time,kwh,temperature,date,hours,day,Day,occ,year,month
11/2/2015 18:00,102.312,56,11/2/2015,1080,Monday,weekday,yes,2015,11
11/2/2015 18:30,102.654,56,11/2/2015,1110,Monday,weekday,no,2015,11
11/2/2015 19:00,101.64,55,11/2/2015,1140,Monday,weekday,no,2015,11
11/2/2015 19:30,101.472,55,11/2/2015,1170,Monday,weekday,no,2015,11
11/2/2015 20:00,102.744,51,11/2/2015,1200,Monday,weekday,no,2015,11
11/2/2015 20:30,9.12,51,11/2/2015,1230,Monday,weekday,no,2015,11
11/2/2015 21:00,8.418,48,11/2/2015,1260,Monday,weekday,no,2015,11
11/2/2015 21:30,6.816,48,11/2/2015,1290,Monday,weekday,no,2015,11
11/2/2015 22:00,5.682,48,11/2/2015,1320,Monday,weekday,no,2015,11
11/2/2015 22:30,6.006,48,11/2/2015,1350,Monday,weekday,no,2015,11
11/2/2015 23:00,5.778,45,11/2/2015,1380,Monday,weekday,no,2015,11
11/2/2015 23:30,5.652,45,11/2/2015,1410,Monday,weekday,no,2015,11
11/3/2015 0:00,7.614,46,11/3/2015,0,Tuesday,weekday,no,2015,11
11/3/2015 0:30,8.394,46,11/3/2015,30,Tuesday,weekday,no,2015,11
11/3/2015 1:00,5.712,51,11/3/2015,60,Tuesday,weekday,no,2015,11
11/3/2015 1:30,5.298,51,11/3/2015,90,Tuesday,weekday,no,2015,11
11/3/2015 2:00,5.466,56,11/3/2015,120,Tuesday,weekday,no,2015,11
11/3/2015 2:30,5.406,56,11/3/2015,150,Tuesday,weekday,no,2015,11
11/3/2015 3:00,5.784,61,11/3/2015,180,Tuesday,weekday,no,2015,11
11/3/2015 3:30,7.098,61,11/3/2015,210,Tuesday,weekday,no,2015,11
11/3/2015 4:00,6.06,63,11/3/2015,240,Tuesday,weekday,no,2015,11
11/3/2015 4:30,5.754,63,11/3/2015,270,Tuesday,weekday,no,2015,11
11/3/2015 5:00,7.776,65,11/3/2015,300,Tuesday,weekday,yes,2015,11
11/3/2015 5:30,6.03,65,11/3/2015,330,Tuesday,weekday,yes,2015,11
11/3/2015 6:00,131.25,68,11/3/2015,360,Tuesday,weekday,yes,2015,11
11/3/2015 6:30,159.03,68,11/3/2015,390,Tuesday,weekday,yes,2015,11
11/3/2015 7:00,138.912,69,11/3/2015,420,Tuesday,weekday,yes,2015,11
11/3/2015 7:30,122.22,69,11/3/2015,450,Tuesday,weekday,yes,2015,11
11/3/2015 8:00,113.886,70,11/3/2015,480,Tuesday,weekday,yes,2015,11
11/3/2015 8:30,111.756,70,11/3/2015,510,Tuesday,weekday,yes,2015,11
11/3/2015 9:00,118.89,67,11/3/2015,540,Tuesday,weekday,yes,2015,11
11/3/2015 9:30,126.81,67,11/3/2015,570,Tuesday,weekday,yes,2015,11
11/3/2015 10:00,109.11,64,11/3/2015,600,Tuesday,weekday,yes,2015,11
11/3/2015 10:30,111.726,64,11/3/2015,630,Tuesday,weekday,yes,2015,11
11/3/2015 11:00,112.482,60,11/3/2015,660,Tuesday,weekday,yes,2015,11
11/3/2015 11:30,113.076,60,11/3/2015,690,Tuesday,weekday,yes,2015,11
11/3/2015 12:00,111.546,56,11/3/2015,720,Tuesday,weekday,yes,2015,11
11/3/2015 12:30,114.354,56,11/3/2015,750,Tuesday,weekday,yes,2015,11
11/3/2015 13:00,113.982,56,11/3/2015,780,Tuesday,weekday,yes,2015,11
11/3/2015 13:30,113.016,56,11/3/2015,810,Tuesday,weekday,yes,2015,11
11/3/2015 14:00,111.702,54,11/3/2015,840,Tuesday,weekday,yes,2015,11
11/3/2015 14:30,113.136,54,11/3/2015,870,Tuesday,weekday,yes,2015,11
11/3/2015 15:00,113.484,54,11/3/2015,900,Tuesday,weekday,yes,2015,11
11/3/2015 15:30,113.514,54,11/3/2015,930,Tuesday,weekday,yes,2015,11
11/3/2015 16:00,114.936,51,11/3/2015,960,Tuesday,weekday,yes,2015,11
11/3/2015 16:30,114.12,51,11/3/2015,990,Tuesday,weekday,yes,2015,11
11/3/2015 17:00,114.588,51,11/3/2015,1020,Tuesday,weekday,yes,2015,11
11/3/2015 17:30,112.566,51,11/3/2015,1050,Tuesday,weekday,yes,2015,11
11/3/2015 18:00,103.212,48,11/3/2015,1080,Tuesday,weekday,yes,2015,11
11/3/2015 18:30,102.294,48,11/3/2015,1110,Tuesday,weekday,no,2015,11
11/3/2015 19:00,103.728,51,11/3/2015,1140,Tuesday,weekday,no,2015,11
11/3/2015 19:30,103.614,51,11/3/2015,1170,Tuesday,weekday,no,2015,11
11/3/2015 20:00,103.416,52,11/3/2015,1200,Tuesday,weekday,no,2015,11
11/3/2015 20:30,9.528,52,11/3/2015,1230,Tuesday,weekday,no,2015,11
11/3/2015 21:00,9.696,53,11/3/2015,1260,Tuesday,weekday,no,2015,11
11/3/2015 21:30,6.864,53,11/3/2015,1290,Tuesday,weekday,no,2015,11
11/3/2015 22:00,6.78,53,11/3/2015,1320,Tuesday,weekday,no,2015,11
11/3/2015 22:30,6.306,53,11/3/2015,1350,Tuesday,weekday,no,2015,11
11/3/2015 23:00,5.712,52,11/3/2015,1380,Tuesday,weekday,no,2015,11
11/3/2015 23:30,6.96,52,11/3/2015,1410,Tuesday,weekday,no,2015,11
11/4/2015 0:00,8.388,53,11/4/2015,0,Wednesday,weekday,no,2015,11
11/4/2015 0:30,6.516,53,11/4/2015,30,Wednesday,weekday,no,2015,11
11/4/2015 1:00,4.53,54,11/4/2015,60,Wednesday,weekday,no,2015,11
11/4/2015 1:30,4.404,54,11/4/2015,90,Wednesday,weekday,no,2015,11
11/4/2015 2:00,4.338,56,11/4/2015,120,Wednesday,weekday,no,2015,11
11/4/2015 2:30,4.32,56,11/4/2015,150,Wednesday,weekday,no,2015,11
11/4/2015 3:00,4.494,57,11/4/2015,180,Wednesday,weekday,no,2015,11
11/4/2015 3:30,4.374,57,11/4/2015,210,Wednesday,weekday,no,2015,11
11/4/2015 4:00,6.546,61,11/4/2015,240,Wednesday,weekday,no,2015,11
11/4/2015 4:30,4.194,61,11/4/2015,270,Wednesday,weekday,no,2015,11
11/4/2015 5:00,4.26,64,11/4/2015,300,Wednesday,weekday,yes,2015,11
11/4/2015 5:30,4.656,64,11/4/2015,330,Wednesday,weekday,yes,2015,11
11/4/2015 6:00,112.884,68,11/4/2015,360,Wednesday,weekday,yes,2015,11
11/4/2015 6:30,151.008,68,11/4/2015,390,Wednesday,weekday,yes,2015,11
11/4/2015 7:00,139.698,70,11/4/2015,420,Wednesday,weekday,yes,2015,11
11/4/2015 7:30,127.416,70,11/4/2015,450,Wednesday,weekday,yes,2015,11
11/4/2015 8:00,123.66,71,11/4/2015,480,Wednesday,weekday,yes,2015,11
11/4/2015 8:30,112.62,71,11/4/2015,510,Wednesday,weekday,yes,2015,11
11/4/2015 9:00,117.264,70,11/4/2015,540,Wednesday,weekday,yes,2015,11
11/4/2015 9:30,106.71,70,11/4/2015,570,Wednesday,weekday,yes,2015,11
11/4/2015 10:00,93.486,67,11/4/2015,600,Wednesday,weekday,yes,2015,11
11/4/2015 10:30,102.75,67,11/4/2015,630,Wednesday,weekday,yes,2015,11
11/4/2015 11:00,110.808,63,11/4/2015,660,Wednesday,weekday,yes,2015,11
11/4/2015 11:30,113.13,63,11/4/2015,690,Wednesday,weekday,yes,2015,11
11/4/2015 12:00,114.492,64,11/4/2015,720,Wednesday,weekday,yes,2015,11
11/4/2015 12:30,114.606,64,11/4/2015,750,Wednesday,weekday,yes,2015,11
11/4/2015 13:00,114.216,64,11/4/2015,780,Wednesday,weekday,yes,2015,11
11/4/2015 13:30,113.718,64,11/4/2015,810,Wednesday,weekday,yes,2015,11
11/4/2015 14:00,113.082,63,11/4/2015,840,Wednesday,weekday,yes,2015,11
11/4/2015 14:30,113.358,63,11/4/2015,870,Wednesday,weekday,yes,2015,11
11/4/2015 15:00,114.378,62,11/4/2015,900,Wednesday,weekday,yes,2015,11
11/4/2015 15:30,114.534,62,11/4/2015,930,Wednesday,weekday,yes,2015,11
11/4/2015 16:00,113.268,61,11/4/2015,960,Wednesday,weekday,yes,2015,11
11/4/2015 16:30,114.006,61,11/4/2015,990,Wednesday,weekday,yes,2015,11
11/4/2015 17:00,114.396,60,11/4/2015,1020,Wednesday,weekday,yes,2015,11
11/4/2015 17:30,112.83,60,11/4/2015,1050,Wednesday,weekday,yes,2015,11
11/4/2015 18:00,103.782,61,11/4/2015,1080,Wednesday,weekday,yes,2015,11
11/4/2015 18:30,103.386,61,11/4/2015,1110,Wednesday,weekday,no,2015,11
11/4/2015 19:00,102.426,60,11/4/2015,1140,Wednesday,weekday,no,2015,11
11/4/2015 19:30,100.29,60,11/4/2015,1170,Wednesday,weekday,no,2015,11
11/4/2015 20:00,101.844,61,11/4/2015,1200,Wednesday,weekday,no,2015,11
11/4/2015 20:30,10.44,61,11/4/2015,1230,Wednesday,weekday,no,2015,11
11/4/2015 21:00,8.49,61,11/4/2015,1260,Wednesday,weekday,no,2015,11
11/4/2015 21:30,6.906,61,11/4/2015,1290,Wednesday,weekday,no,2015,11
11/4/2015 22:00,6.636,61,11/4/2015,1320,Wednesday,weekday,no,2015,11
11/4/2015 22:30,7.446,61,11/4/2015,1350,Wednesday,weekday,no,2015,11
11/4/2015 23:00,6.216,61,11/4/2015,1380,Wednesday,weekday,no,2015,11
11/4/2015 23:30,7.362,61,11/4/2015,1410,Wednesday,weekday,no,2015,11
11/5/2015 0:00,7.758,61,11/5/2015,0,Thursday,weekday,no,2015,11
11/5/2015 0:30,6.168,61,11/5/2015,30,Thursday,weekday,no,2015,11
11/5/2015 1:00,4.32,61,11/5/2015,60,Thursday,weekday,no,2015,11
11/5/2015 1:30,4.332,61,11/5/2015,90,Thursday,weekday,no,2015,11
11/5/2015 2:00,4.428,63,11/5/2015,120,Thursday,weekday,no,2015,11
11/5/2015 2:30,4.308,63,11/5/2015,150,Thursday,weekday,no,2015,11
11/5/2015 3:00,4.29,66,11/5/2015,180,Thursday,weekday,no,2015,11
11/5/2015 3:30,4.878,66,11/5/2015,210,Thursday,weekday,no,2015,11
11/5/2015 4:00,4.302,67,11/5/2015,240,Thursday,weekday,no,2015,11
11/5/2015 4:30,4.296,67,11/5/2015,270,Thursday,weekday,no,2015,11
11/5/2015 5:00,4.218,69,11/5/2015,300,Thursday,weekday,yes,2015,11
11/5/2015 5:30,4.266,69,11/5/2015,330,Thursday,weekday,yes,2015,11
11/5/2015 6:00,54.048,69,11/5/2015,360,Thursday,weekday,yes,2015,11
11/5/2015 6:30,107.562,69,11/5/2015,390,Thursday,weekday,yes,2015,11
11/5/2015 7:00,109.056,68,11/5/2015,420,Thursday,weekday,yes,2015,11
11/5/2015 7:30,111.234,68,11/5/2015,450,Thursday,weekday,yes,2015,11
11/5/2015 8:00,111.258,68,11/5/2015,480,Thursday,weekday,yes,2015,11
11/5/2015 8:30,109.83,68,11/5/2015,510,Thursday,weekday,yes,2015,11
11/5/2015 9:00,97.746,68,11/5/2015,540,Thursday,weekday,yes,2015,11
11/5/2015 9:30,79.212,68,11/5/2015,570,Thursday,weekday,yes,2015,11
11/5/2015 10:00,80.322,68,11/5/2015,600,Thursday,weekday,yes,2015,11
11/5/2015 10:30,92.982,68,11/5/2015,630,Thursday,weekday,yes,2015,11
11/5/2015 11:00,113.202,66,11/5/2015,660,Thursday,weekday,yes,2015,11
11/5/2015 11:30,113.346,66,11/5/2015,690,Thursday,weekday,yes,2015,11
11/5/2015 12:00,113.904,66,11/5/2015,720,Thursday,weekday,yes,2015,11
11/5/2015 12:30,115.074,66,11/5/2015,750,Thursday,weekday,yes,2015,11
11/5/2015 13:00,113.364,66,11/5/2015,780,Thursday,weekday,yes,2015,11
11/5/2015 13:30,113.496,66,11/5/2015,810,Thursday,weekday,yes,2015,11
11/5/2015 14:00,112.974,65,11/5/2015,840,Thursday,weekday,yes,2015,11
11/5/2015 14:30,111.444,65,11/5/2015,870,Thursday,weekday,yes,2015,11
11/5/2015 15:00,113.76,65,11/5/2015,900,Thursday,weekday,yes,2015,11
11/5/2015 15:30,112.632,65,11/5/2015,930,Thursday,weekday,yes,2015,11
11/5/2015 16:00,112.056,66,11/5/2015,960,Thursday,weekday,yes,2015,11
11/5/2015 16:30,112.5,66,11/5/2015,990,Thursday,weekday,yes,2015,11
11/5/2015 17:00,111.648,65,11/5/2015,1020,Thursday,weekday,yes,2015,11
11/5/2015 17:30,111.36,65,11/5/2015,1050,Thursday,weekday,yes,2015,11
11/5/2015 18:00,102.726,64,11/5/2015,1080,Thursday,weekday,yes,2015,11
11/5/2015 18:30,100.218,64,11/5/2015,1110,Thursday,weekday,no,2015,11
11/5/2015 19:00,100.632,60,11/5/2015,1140,Thursday,weekday,no,2015,11
11/5/2015 19:30,100.02,60,11/5/2015,1170,Thursday,weekday,no,2015,11
11/5/2015 20:00,102.078,58,11/5/2015,1200,Thursday,weekday,no,2015,11
11/5/2015 20:30,9.468,58,11/5/2015,1230,Thursday,weekday,no,2015,11
11/5/2015 21:00,8.754,54,11/5/2015,1260,Thursday,weekday,no,2015,11
11/5/2015 21:30,7.386,54,11/5/2015,1290,Thursday,weekday,no,2015,11
11/5/2015 22:00,7.344,50,11/5/2015,1320,Thursday,weekday,no,2015,11
11/5/2015 22:30,6.732,50,11/5/2015,1350,Thursday,weekday,no,2015,11
11/5/2015 23:00,5.808,47,11/5/2015,1380,Thursday,weekday,no,2015,11
11/5/2015 23:30,7.962,47,11/5/2015,1410,Thursday,weekday,no,2015,11
11/6/2015 0:00,7.392,44,11/6/2015,0,Friday,weekday,no,2015,11
11/6/2015 0:30,6.21,44,11/6/2015,30,Friday,weekday,no,2015,11
11/6/2015 1:00,4.986,47,11/6/2015,60,Friday,weekday,no,2015,11
11/6/2015 1:30,4.896,47,11/6/2015,90,Friday,weekday,no,2015,11
11/6/2015 2:00,4.878,48,11/6/2015,120,Friday,weekday,no,2015,11
11/6/2015 2:30,4.98,48,11/6/2015,150,Friday,weekday,no,2015,11
11/6/2015 3:00,4.896,49,11/6/2015,180,Friday,weekday,no,2015,11
11/6/2015 3:30,5.016,49,11/6/2015,210,Friday,weekday,no,2015,11
11/6/2015 4:00,4.584,50,11/6/2015,240,Friday,weekday,no,2015,11
11/6/2015 4:30,4.62,50,11/6/2015,270,Friday,weekday,no,2015,11
11/6/2015 5:00,4.356,51,11/6/2015,300,Friday,weekday,yes,2015,11
11/6/2015 5:30,10.746,51,11/6/2015,330,Friday,weekday,yes,2015,11
11/6/2015 6:00,137.196,51,11/6/2015,360,Friday,weekday,yes,2015,11
11/6/2015 6:30,150.93,51,11/6/2015,390,Friday,weekday,yes,2015,11
11/6/2015 7:00,136.404,50,11/6/2015,420,Friday,weekday,yes,2015,11
11/6/2015 7:30,128.802,50,11/6/2015,450,Friday,weekday,yes,2015,11
11/6/2015 8:00,121.548,50,11/6/2015,480,Friday,weekday,yes,2015,11
11/6/2015 8:30,114.582,50,11/6/2015,510,Friday,weekday,yes,2015,11
11/6/2015 9:00,113.01,48,11/6/2015,540,Friday,weekday,yes,2015,11
11/6/2015 9:30,111.156,48,11/6/2015,570,Friday,weekday,yes,2015,11
11/6/2015 10:00,105.378,48,11/6/2015,600,Friday,weekday,yes,2015,11
11/6/2015 10:30,92.766,48,11/6/2015,630,Friday,weekday,yes,2015,11
11/6/2015 11:00,88.482,48,11/6/2015,660,Friday,weekday,yes,2015,11
11/6/2015 11:30,88.35,48,11/6/2015,690,Friday,weekday,yes,2015,11
11/6/2015 12:00,85.59,47,11/6/2015,720,Friday,weekday,yes,2015,11
11/6/2015 12:30,84.21,47,11/6/2015,750,Friday,weekday,yes,2015,11
11/6/2015 13:00,88.68,46,11/6/2015,780,Friday,weekday,yes,2015,11
11/6/2015 13:30,86.604,46,11/6/2015,810,Friday,weekday,yes,2015,11
11/6/2015 14:00,87.93,44,11/6/2015,840,Friday,weekday,yes,2015,11
11/6/2015 14:30,93.192,44,11/6/2015,870,Friday,weekday,yes,2015,11
11/6/2015 15:00,91.494,44,11/6/2015,900,Friday,weekday,yes,2015,11
11/6/2015 15:30,101.016,44,11/6/2015,930,Friday,weekday,yes,2015,11
11/6/2015 16:00,106.506,42,11/6/2015,960,Friday,weekday,yes,2015,11
11/6/2015 16:30,110.706,42,11/6/2015,990,Friday,weekday,yes,2015,11
11/6/2015 17:00,108.828,41,11/6/2015,1020,Friday,weekday,yes,2015,11
11/6/2015 17:30,113.82,41,11/6/2015,1050,Friday,weekday,yes,2015,11
11/6/2015 18:00,75.348,40,11/6/2015,1080,Friday,weekday,yes,2015,11
11/6/2015 18:30,74.244,40,11/6/2015,1110,Friday,weekday,no,2015,11
11/6/2015 19:00,77.952,40,11/6/2015,1140,Friday,weekday,no,2015,11
11/6/2015 19:30,11.844,40,11/6/2015,1170,Friday,weekday,no,2015,11
11/6/2015 20:00,9.162,38,11/6/2015,1200,Friday,weekday,no,2015,11
11/6/2015 20:30,13.656,38,11/6/2015,1230,Friday,weekday,no,2015,11
11/6/2015 21:00,16.104,38,11/6/2015,1260,Friday,weekday,no,2015,11
11/6/2015 21:30,11.364,38,11/6/2015,1290,Friday,weekday,no,2015,11
11/6/2015 22:00,6.486,37,11/6/2015,1320,Friday,weekday,no,2015,11
11/6/2015 22:30,11.922,37,11/6/2015,1350,Friday,weekday,no,2015,11
11/6/2015 23:00,13.71,37,11/6/2015,1380,Friday,weekday,no,2015,11
11/6/2015 23:30,15.18,37,11/6/2015,1410,Friday,weekday,no,2015,11
11/7/2015 0:00,7.326,37,11/7/2015,0,Saturday,weekend,no,2015,11
11/7/2015 0:30,11.388,37,11/7/2015,30,Saturday,weekend,no,2015,11
11/7/2015 1:00,16.686,40,11/7/2015,60,Saturday,weekend,no,2015,11
11/7/2015 1:30,13.038,40,11/7/2015,90,Saturday,weekend,no,2015,11
11/7/2015 2:00,13.56,45,11/7/2015,120,Saturday,weekend,no,2015,11
11/7/2015 2:30,12.87,45,11/7/2015,150,Saturday,weekend,no,2015,11
11/7/2015 3:00,15.654,49,11/7/2015,180,Saturday,weekend,no,2015,11
11/7/2015 3:30,14.766,49,11/7/2015,210,Saturday,weekend,no,2015,11
11/7/2015 4:00,12.564,51,11/7/2015,240,Saturday,weekend,no,2015,11
11/7/2015 4:30,13.854,51,11/7/2015,270,Saturday,weekend,no,2015,11
11/7/2015 5:00,15.756,51,11/7/2015,300,Saturday,weekend,yes,2015,11
11/7/2015 5:30,14.154,51,11/7/2015,330,Saturday,weekend,yes,2015,11
11/7/2015 6:00,59.616,52,11/7/2015,360,Saturday,weekend,yes,2015,11
11/7/2015 6:30,61.038,52,11/7/2015,390,Saturday,weekend,yes,2015,11
11/7/2015 7:00,169.716,50,11/7/2015,420,Saturday,weekend,yes,2015,11
11/7/2015 7:30,185.25,50,11/7/2015,450,Saturday,weekend,yes,2015,11
11/7/2015 8:00,158.124,51,11/7/2015,480,Saturday,weekend,yes,2015,11
11/7/2015 8:30,130.17,51,11/7/2015,510,Saturday,weekend,yes,2015,11
11/7/2015 9:00,125.922,49,11/7/2015,540,Saturday,weekend,yes,2015,11
11/7/2015 9:30,115.296,49,11/7/2015,570,Saturday,weekend,yes,2015,11
11/7/2015 10:00,111.54,46,11/7/2015,600,Saturday,weekend,yes,2015,11
11/7/2015 10:30,110.196,46,11/7/2015,630,Saturday,weekend,yes,2015,11
11/7/2015 11:00,108.498,44,11/7/2015,660,Saturday,weekend,yes,2015,11
11/7/2015 11:30,102.192,44,11/7/2015,690,Saturday,weekend,yes,2015,11
11/7/2015 12:00,99.45,42,11/7/2015,720,Saturday,weekend,yes,2015,11
11/7/2015 12:30,99.648,42,11/7/2015,750,Saturday,weekend,yes,2015,11
11/7/2015 13:00,64.722,41,11/7/2015,780,Saturday,weekend,yes,2015,11
11/7/2015 13:30,57.198,41,11/7/2015,810,Saturday,weekend,yes,2015,11
11/7/2015 14:00,57.198,40,11/7/2015,840,Saturday,weekend,yes,2015,11
11/7/2015 14:30,59.4,40,11/7/2015,870,Saturday,weekend,yes,2015,11
11/7/2015 15:00,9.426,38,11/7/2015,900,Saturday,weekend,yes,2015,11
11/7/2015 15:30,8.508,38,11/7/2015,930,Saturday,weekend,yes,2015,11
11/7/2015 16:00,11.856,36,11/7/2015,960,Saturday,weekend,yes,2015,11
11/7/2015 16:30,19.224,36,11/7/2015,990,Saturday,weekend,yes,2015,11
11/7/2015 17:00,14.46,36,11/7/2015,1020,Saturday,weekend,yes,2015,11
11/7/2015 17:30,7.116,36,11/7/2015,1050,Saturday,weekend,yes,2015,11
11/7/2015 18:00,11.346,33,11/7/2015,1080,Saturday,weekend,yes,2015,11
11/7/2015 18:30,15.852,33,11/7/2015,1110,Saturday,weekend,no,2015,11
11/7/2015 19:00,15.966,34,11/7/2015,1140,Saturday,weekend,no,2015,11
11/7/2015 19:30,13.53,34,11/7/2015,1170,Saturday,weekend,no,2015,11
11/7/2015 20:00,11.916,33,11/7/2015,1200,Saturday,weekend,no,2015,11
11/7/2015 20:30,16.098,33,11/7/2015,1230,Saturday,weekend,no,2015,11
11/7/2015 21:00,19.146,33,11/7/2015,1260,Saturday,weekend,no,2015,11
11/7/2015 21:30,25.404,33,11/7/2015,1290,Saturday,weekend,no,2015,11
11/7/2015 22:00,15.876,29,11/7/2015,1320,Saturday,weekend,no,2015,11
11/7/2015 22:30,28.47,29,11/7/2015,1350,Saturday,weekend,no,2015,11
11/7/2015 23:00,18.36,31,11/7/2015,1380,Saturday,weekend,no,2015,11
11/7/2015 23:30,23.88,31,11/7/2015,1410,Saturday,weekend,no,2015,11
11/8/2015 0:00,27.012,30,11/8/2015,0,Sunday,weekend,no,2015,11
11/8/2015 0:30,24.93,30,11/8/2015,30,Sunday,weekend,no,2015,11
11/8/2015 1:00,37.17,36,11/8/2015,60,Sunday,weekend,no,2015,11
11/8/2015 1:30,24.228,36,11/8/2015,90,Sunday,weekend,no,2015,11
11/8/2015 2:00,16.74,43,11/8/2015,120,Sunday,weekend,no,2015,11
11/8/2015 2:30,30.84,43,11/8/2015,150,Sunday,weekend,no,2015,11
11/8/2015 3:00,29.79,47,11/8/2015,180,Sunday,weekend,no,2015,11
11/8/2015 3:30,17.832,47,11/8/2015,210,Sunday,weekend,no,2015,11
11/8/2015 4:00,42.33,49,11/8/2015,240,Sunday,weekend,no,2015,11
11/8/2015 4:30,24.528,49,11/8/2015,270,Sunday,weekend,no,2015,11
11/8/2015 5:00,24.942,50,11/8/2015,300,Sunday,weekend,no,2015,11
11/8/2015 5:30,38.58,50,11/8/2015,330,Sunday,weekend,no,2015,11
11/8/2015 6:00,20.1,51,11/8/2015,360,Sunday,weekend,no,2015,11
11/8/2015 6:30,21.024,51,11/8/2015,390,Sunday,weekend,no,2015,11
11/8/2015 7:00,29.472,52,11/8/2015,420,Sunday,weekend,no,2015,11
11/8/2015 7:30,21.06,52,11/8/2015,450,Sunday,weekend,no,2015,11
11/8/2015 8:00,20.862,52,11/8/2015,480,Sunday,weekend,no,2015,11
11/8/2015 8:30,26.058,52,11/8/2015,510,Sunday,weekend,no,2015,11
11/8/2015 9:00,31.416,50,11/8/2015,540,Sunday,weekend,no,2015,11
11/8/2015 9:30,28.872,50,11/8/2015,570,Sunday,weekend,no,2015,11
11/8/2015 10:00,16.644,49,11/8/2015,600,Sunday,weekend,no,2015,11
11/8/2015 10:30,12.192,49,11/8/2015,630,Sunday,weekend,no,2015,11
11/8/2015 11:00,7.872,46,11/8/2015,660,Sunday,weekend,no,2015,11
11/8/2015 11:30,12.804,46,11/8/2015,690,Sunday,weekend,no,2015,11
11/8/2015 12:00,15.822,40,11/8/2015,720,Sunday,weekend,no,2015,11
11/8/2015 12:30,7.326,40,11/8/2015,750,Sunday,weekend,no,2015,11
11/8/2015 13:00,5.868,40,11/8/2015,780,Sunday,weekend,no,2015,11
11/8/2015 13:30,5.934,40,11/8/2015,810,Sunday,weekend,no,2015,11
11/8/2015 14:00,10.422,38,11/8/2015,840,Sunday,weekend,no,2015,11
11/8/2015 14:30,19.746,38,11/8/2015,870,Sunday,weekend,no,2015,11
11/8/2015 15:00,11.106,40,11/8/2015,900,Sunday,weekend,no,2015,11
11/8/2015 15:30,12.828,40,11/8/2015,930,Sunday,weekend,no,2015,11
11/8/2015 16:00,8.46,36,11/8/2015,960,Sunday,weekend,no,2015,11
11/8/2015 16:30,7.416,36,11/8/2015,990,Sunday,weekend,no,2015,11
11/8/2015 17:00,22.92,35,11/8/2015,1020,Sunday,weekend,no,2015,11
11/8/2015 17:30,12.576,35,11/8/2015,1050,Sunday,weekend,no,2015,11
11/8/2015 18:00,16.71,35,11/8/2015,1080,Sunday,weekend,no,2015,11
11/8/2015 18:30,20.766,35,11/8/2015,1110,Sunday,weekend,no,2015,11
11/8/2015 19:00,24.54,32,11/8/2015,1140,Sunday,weekend,no,2015,11
11/8/2015 19:30,15.726,32,11/8/2015,1170,Sunday,weekend,no,2015,11
11/8/2015 20:00,13.986,33,11/8/2015,1200,Sunday,weekend,no,2015,11
11/8/2015 20:30,29.04,33,11/8/2015,1230,Sunday,weekend,no,2015,11
11/8/2015 21:00,19.398,32,11/8/2015,1260,Sunday,weekend,no,2015,11
11/8/2015 21:30,17.004,32,11/8/2015,1290,Sunday,weekend,no,2015,11
11/8/2015 22:00,24.12,32,11/8/2015,1320,Sunday,weekend,no,2015,11
11/8/2015 22:30,23.1,32,11/8/2015,1350,Sunday,weekend,no,2015,11
11/8/2015 23:00,17.508,32,11/8/2015,1380,Sunday,weekend,no,2015,11
11/8/2015 23:30,34.548,32,11/8/2015,1410,Sunday,weekend,no,2015,11
11/9/2015 0:00,25.764,31,11/9/2015,0,Monday,weekday,no,2015,11
11/9/2015 0:30,21.072,31,11/9/2015,30,Monday,weekday,no,2015,11
11/9/2015 1:00,34.11,37,11/9/2015,60,Monday,weekday,no,2015,11
11/9/2015 1:30,26.91,37,11/9/2015,90,Monday,weekday,no,2015,11
11/9/2015 2:00,19.98,44,11/9/2015,120,Monday,weekday,no,2015,11
11/9/2015 2:30,35.076,44,11/9/2015,150,Monday,weekday,no,2015,11
11/9/2015 3:00,34.638,48,11/9/2015,180,Monday,weekday,no,2015,11
11/9/2015 3:30,21.816,48,11/9/2015,210,Monday,weekday,no,2015,11
11/9/2015 4:00,35.028,51,11/9/2015,240,Monday,weekday,no,2015,11
11/9/2015 4:30,33.168,51,11/9/2015,270,Monday,weekday,no,2015,11
11/9/2015 5:00,128.256,53,11/9/2015,300,Monday,weekday,yes,2015,11
11/9/2015 5:30,229.71,53,11/9/2015,330,Monday,weekday,yes,2015,11
11/9/2015 6:00,243.354,55,11/9/2015,360,Monday,weekday,yes,2015,11
11/9/2015 6:30,245.724,55,11/9/2015,390,Monday,weekday,yes,2015,11
11/9/2015 7:00,242.298,55,11/9/2015,420,Monday,weekday,yes,2015,11
11/9/2015 7:30,199.77,55,11/9/2015,450,Monday,weekday,yes,2015,11
11/9/2015 8:00,160.428,56,11/9/2015,480,Monday,weekday,yes,2015,11
11/9/2015 8:30,145.158,56,11/9/2015,510,Monday,weekday,yes,2015,11
11/9/2015 9:00,139.722,52,11/9/2015,540,Monday,weekday,yes,2015,11
11/9/2015 9:30,128.952,52,11/9/2015,570,Monday,weekday,yes,2015,11
11/9/2015 10:00,120.504,48,11/9/2015,600,Monday,weekday,yes,2015,11
11/9/2015 10:30,109.47,48,11/9/2015,630,Monday,weekday,yes,2015,11
11/9/2015 11:00,112.866,47,11/9/2015,660,Monday,weekday,yes,2015,11
11/9/2015 11:30,113.958,47,11/9/2015,690,Monday,weekday,yes,2015,11
11/9/2015 12:00,107.448,45,11/9/2015,720,Monday,weekday,yes,2015,11
11/9/2015 12:30,97.296,45,11/9/2015,750,Monday,weekday,yes,2015,11
